cnpj;nivel_atividade
04406439000170;ALTO
04606400000104;MEDIO
04634142000161;BAIXO
04714046000123;BAIXO
04722588000148;ALTO
04805098000105;BAIXO
04827676000104;ALTO
04846436000157;ALTO
04899316018408;ALTO
04900444000134;ALTO
04921257000137;ALTO
05073304000100;MEDIO
05089637000462;MEDIO
05091008000124;MUITO BAIXO
05285939000163;ALTO
05386856000160;MEDIO
05535398000184;ALTO
05850176000156;MEDIO
05885320000190;MEDIO
05917486000140;ALTO
06069189000155;ALTO
06071778000178;ALTO
06090134000127;ALTO
06098004000130;BAIXO
06163362000180;MEDIO
06209188000169;ALTO
06783040000133;ALTO
06845747005439;ALTO
07063757000173;MEDIO
07066396000119;BAIXO
07102400000157;MEDIO
07109858000138;MEDIO
07220340000177;ALTO
07237373000120;ALTO
07301950000103;MUITO BAIXO
07331301000147;MEDIO
07432353000100;MEDIO
07436672000193;MEDIO
07532281000172;MEDIO
07534748000113;MEDIO
07597087000175;ALTO
07615037000173;ALTO
07705299000129;MEDIO
07801475000126;MEDIO
07916722000130;MEDIO
07949202000204;MEDIO
07974778082791;MEDIO
08047765000199;MEDIO
08074001000192;MEDIO
08078469000589;MEDIO
08098150000191;BAIXO
08103133000103;BAIXO
08167105000141;MEDIO
08275054000171;MEDIO
08294224000165;ALTO
08324196000181;ALTO
08339161000701;ALTO
08339956000124;MEDIO
08349009000114;BAIXO
08391856000147;MEDIO
08426390000178;MEDIO
08485355000120;ALTO
08516922000168;BAIXO
08574411000100;ALTO
08674379000127;ALTO
08699776000153;MEDIO
08703602000117;MEDIO
08726760000273;MEDIO
08811643000127;ALTO
08900526000130;MEDIO
08914969000180;ALTO
08928915000173;MEDIO
08946616000242;BAIXO
08975628000114;MEDIO
09083175000184;MEDIO
09142434000109;BAIXO
09150316000134;MEDIO
09168704000738;MEDIO
09225719000103;BAIXO
09229201000130;MUITO BAIXO
09230336000115;ALTO
09318796000108;MEDIO
09370792000160;MUITO BAIXO
09473536000107;BAIXO
09483308000100;MEDIO
09576776000129;ALTO
09606318000195;ALTO
10139870000108;BAIXO
10204121000109;MUITO BAIXO
10303383000120;ALTO
10350636000117;MEDIO
10479722000124;ALTO
10487766000104;MEDIO
10529401000197;BAIXO
10571266000148;MUITO BAIXO
10604120000151;MUITO BAIXO
10608678000105;ALTO
10667002000192;ALTO
10671703000103;MEDIO
10678517000198;ALTO
10680857000153;ALTO
10734933000166;ALTO
10759961000138;ALTO
10843903000198;MEDIO
10881755000104;MEDIO
10952453000171;BAIXO
11024632000101;MEDIO
11046085000165;BAIXO
11088823000137;MEDIO
11100933000177;BAIXO
11186843000140;MEDIO
11265846000170;BAIXO
11282301000171;MEDIO
11358963000188;MEDIO
11379176000112;MEDIO
11465967000165;ALTO
11469274000140;MEDIO
11564368000107;ALTO
11611452000126;MEDIO
11712555000182;ALTO
11801679000134;MEDIO
11884207000192;MEDIO
11894194000132;ALTO
11903088000178;MUITO BAIXO
11907538000109;MEDIO
12005653000142;BAIXO
12093372000199;MEDIO
12104241000402;ALTO
12165044000150;MEDIO
12184221000146;ALTO
12251321000148;MEDIO
12294878000166;MEDIO
12353468000149;MEDIO
12386236000197;BAIXO
12452922000119;MEDIO
12627996000149;MEDIO
12666943000137;BAIXO
12824162000123;MEDIO
13028886000123;MEDIO
13037724000151;ALTO
13043021011090;MEDIO
13123623000101;BAIXO
13145274000110;ALTO
13199158000184;ALTO
13255863000151;MEDIO
13399607000138;MEDIO
13481309013928;ALTO
13509837000102;MEDIO
13550488000172;MEDIO
13551206000151;BAIXO
13742525000144;INATIVO
13860617000129;ALTO
14016426000148;MEDIO
14040444000165;MEDIO
14096117000125;MEDIO
14143000000155;MEDIO
14196996000167;MEDIO
14205602000190;BAIXO
14211327000117;INATIVO
14278463000124;ALTO
14370460000116;MEDIO
14506841000180;ALTO
14562000000190;BAIXO
14596219000100;MEDIO
14677615000161;ALTO
14807945000124;ALTO
14876090000193;ALTO
14912630000147;MEDIO
14996842000150;MEDIO
14999611000108;BAIXO
15011700000159;MEDIO
15066078000186;ALTO
15073777000153;MEDIO
15115728000136;MEDIO
15132477000106;MEDIO
15135560000120;MEDIO
15189048000167;MEDIO
15330512000193;MEDIO
15365616000133;ALTO
15383619000108;MEDIO
15534137000101;ALTO
15583661000164;ALTO
15590318000147;MEDIO
15595464000165;MUITO BAIXO
15649963000198;BAIXO
15675962000118;MEDIO
15679081000175;MEDIO
15717404000178;MUITO BAIXO
15750889000100;BAIXO
15768973000142;MEDIO
15825541000126;ALTO
16233389000155;ALTO
16516273000123;ALTO
16550512000161;MEDIO
16590234000176;ALTO
16683645000106;MEDIO
16758477000170;MEDIO
16783792000158;MEDIO
16799972000128;MEDIO
16831996000117;MEDIO
16837034000175;MEDIO
16846694000112;ALTO
16934930000152;ALTO
16964331000181;MEDIO
16996028000160;MEDIO
17145261000100;MEDIO
17158465000178;ALTO
17163914000176;MEDIO
17192034000128;MEDIO
17240364000141;MEDIO
17276769000130;ALTO
17283448000162;MEDIO
17491105000193;BAIXO
17634784000102;ALTO
17719604000195;MEDIO
17721097000124;ALTO
17751426000180;MEDIO
17776977000106;ALTO
17896668000161;ALTO
17995777000136;ALTO
18051121000128;ALTO
18136347000121;ALTO
18310402000158;MEDIO
18323586000190;BAIXO
18338530000100;MEDIO
18405667000130;MEDIO
18429188000153;MEDIO
18440603000170;MEDIO
18455454000112;ALTO
18661176000150;MEDIO
18663227000182;ALTO
18709780000109;MEDIO
18778330000178;ALTO
18860891000111;ALTO
18865483000152;BAIXO
18957557000180;ALTO
19002067000193;BAIXO
19077193000107;BAIXO
19104619000174;MEDIO
19145197000185;MEDIO
19146993000132;MEDIO
19208971000230;BAIXO
19223413000163;ALTO
19242048000134;MEDIO
19280903000100;MEDIO
19359691000142;MUITO BAIXO
19458375000209;BAIXO
19462162000170;ALTO
19462368000108;BAIXO
19474996000103;MEDIO
19516680000129;MEDIO
19738873000124;MUITO BAIXO
19993566000190;MEDIO
20031358000199;MEDIO
20055267000193;INATIVO
20087307000189;MEDIO
20115334000118;MEDIO
20130944000190;MEDIO
20179714000116;MEDIO
20245184000167;MEDIO
20329524000138;MEDIO
20362586000141;INATIVO
20386507000132;MEDIO
20437070000119;MEDIO
20539197000149;MEDIO
20626357000197;MEDIO
20750023000120;MEDIO
20798155000122;MEDIO
20874325000100;MEDIO
20998770000182;ALTO
21004275000173;ALTO
21035908000100;MEDIO
21046018000102;BAIXO
21060545000163;ALTO
21139004000125;BAIXO
21288675000158;MEDIO
21399818000107;MEDIO
21462652000118;ALTO
21493141000163;MEDIO
21549649000136;BAIXO
21684768000100;MEDIO
21819879000178;MEDIO
21841064000195;ALTO
21843493000100;MEDIO
21934125000169;MUITO BAIXO
21973444000183;MEDIO
22255711000140;ALTO
22405657000171;MEDIO
22426879000170;MUITO BAIXO
22475464001240;MEDIO
22529865000182;BAIXO
22631051000154;BAIXO
22642235000110;ALTO
22680375000182;MEDIO
22689491000162;ALTO
22760837000171;BAIXO
22906836000192;MEDIO
23017378000101;MEDIO
23101503000159;MEDIO
23150362000407;ALTO
23194948000120;BAIXO
23257084000149;MEDIO
23314452000143;ALTO
23605673000170;BAIXO
23606526000115;MEDIO
23681033000140;BAIXO
23748232000128;BAIXO
23782205000171;MEDIO
23848523000198;ALTO
23897964000180;ALTO
23976385000122;MEDIO
24164302000163;BAIXO
24222798000184;ALTO
24223907000188;MEDIO
24268183000199;BAIXO
24359502000171;BAIXO
24382622000190;ALTO
24465948000180;ALTO
24591514000127;ALTO
24753756000170;ALTO
24882677000169;MEDIO
24894578000105;BAIXO
24896640000190;BAIXO
24911791000170;MEDIO
24911827000115;BAIXO
24958229000100;ALTO
24967954000136;ALTO
25011158000198;MEDIO
25094262000193;ALTO
25133370000128;MEDIO
25187139000389;MEDIO
25463729000125;MEDIO
25571001000117;ALTO
26057946000188;MEDIO
26094719000122;MEDIO
26189200000128;ALTO
26207046000170;MEDIO
26298641000168;MEDIO
26320551000126;ALTO
26361687000184;MEDIO
26404211000183;INATIVO
26407439000127;MEDIO
26417706000147;BAIXO
26508447000160;BAIXO
26554244000100;BAIXO
26575204000144;MEDIO
26579468000176;MEDIO
26659061000159;BAIXO
26704391000119;ALTO
26730290000112;ALTO
26750680000154;MEDIO
26821427000144;MEDIO
26854983000117;MEDIO
26871936000181;MEDIO
26934549000147;ALTO
26966748000137;ALTO
26982980000240;BAIXO
26991055000102;MEDIO
27136560000124;ALTO
27348167000102;MEDIO
27349124000133;MEDIO
27366263000175;MEDIO
27467800000173;MEDIO
27495859000175;MEDIO
27498494000132;MEDIO
27599394000100;MEDIO
27652208000141;MEDIO
27673764000102;MEDIO
27713921000158;MEDIO
27854554000102;ALTO
27920311000125;MUITO BAIXO
28009723000170;MEDIO
28097474000112;MEDIO
28151893000195;MEDIO
28161737000105;MEDIO
28176652000109;ALTO
28201709000174;BAIXO
28228442000109;MEDIO
28346717000109;MEDIO
28360497000178;MEDIO
28412605000109;MEDIO
28445649000135;BAIXO
28472015000171;MEDIO
28646218000137;BAIXO
28660078000151;ALTO
28664908000119;MEDIO
28684026000115;MEDIO
28725963000171;ALTO
28733655000198;BAIXO
28783659000180;MEDIO
28953409000141;MEDIO
28981831000100;MEDIO
29002335000120;MEDIO
29040591000102;MEDIO
29053140000100;MEDIO
29104534000140;MEDIO
29142703000136;BAIXO
29192714000120;MEDIO
29203838000164;MEDIO
29261608000151;BAIXO
29298888000172;BAIXO
29303827000156;MEDIO
29333046000104;MEDIO
29375989000108;BAIXO
29412027000173;MEDIO
29469312000120;ALTO
29480559000148;BAIXO
29666593000101;MEDIO
29712256000103;MEDIO
29725418000148;MEDIO
29760224000183;MUITO BAIXO
29811672000169;MEDIO
29813361000139;MEDIO
29861414000197;MEDIO
29878960000130;MEDIO
29880181000170;MEDIO
29972154000127;MEDIO
29988865000190;MEDIO
30004755000125;ALTO
30084576000145;MEDIO
30121006000188;MEDIO
30153540000176;ALTO
30221107000554;MEDIO
30278516000163;MEDIO
30307793000157;MEDIO
30402725000177;MEDIO
30430614000174;ALTO
30433541000174;MEDIO
30460795000181;MEDIO
30530258000160;MEDIO
30596394000153;MEDIO
30611653000178;MEDIO
30637189000199;MEDIO
30670408000131;MEDIO
30688938000107;BAIXO
30722568000187;ALTO
30723886000162;ALTO
30731634000185;MEDIO
30764613000166;MEDIO
30817630000114;MEDIO
30820888000250;MEDIO
30847575000105;MEDIO
30872703000170;MEDIO
30875032000100;ALTO
30895950000192;ALTO
30900592000169;ALTO
30902803091572;MUITO BAIXO
30920667000173;BAIXO
30961162000157;MEDIO
30983799000144;MEDIO
30994646000100;MEDIO
31134452000190;MUITO BAIXO
31139574000179;MEDIO
31191587000197;MEDIO
31275121000170;BAIXO
31303169000144;MEDIO
31364843000109;BAIXO
31377219000138;MEDIO
31451523000188;ALTO
31487742000117;MEDIO
31500000000184;ALTO
31544467000126;MEDIO
31545518000134;MEDIO
31605274000138;MEDIO
31622868000157;INATIVO
31632362000129;ALTO
31663207000170;MEDIO
31664035000159;ALTO
31676178000180;MEDIO
31707206000180;MEDIO
31748174000594;MEDIO
31748879000188;MEDIO
31753671000157;MEDIO
31770074000130;ALTO
31797754000148;MEDIO
31808987000107;MEDIO
31845858000180;ALTO
31874690000131;BAIXO
31913943000139;MEDIO
32015446000186;MEDIO
32016507000120;MEDIO
32092658000167;MEDIO
32117479000137;MEDIO
32125703000132;ALTO
32178902000109;BAIXO
32205794000116;MEDIO
32325049000100;MEDIO
32355192000145;ALTO
32359384000120;ALTO
32416691000103;MEDIO
32423872000159;ALTO
32454323000141;ALTO
32465180000173;ALTO
32521362000114;MEDIO
32610148000134;ALTO
32688377000171;ALTO
32692900000133;MEDIO
32723889000121;MEDIO
32724740000167;MEDIO
32762282000150;ALTO
32777250000129;BAIXO
32878466000180;MEDIO
32962841000176;BAIXO
33013142000142;ALTO
33067840000120;MEDIO
33094446000181;ALTO
33102614000133;MEDIO
33200056017629;ALTO
33216008000149;MEDIO
33227812000123;MEDIO
33264709000153;BAIXO
33426504000127;BAIXO
33428778000155;MEDIO
33434392000156;MEDIO
33453598000123;ALTO
33464669000193;MEDIO
33517182000121;MEDIO
33521109000123;ALTO
33536933000157;BAIXO
33564643000117;INATIVO
33594056000170;MEDIO
33598832000100;MUITO BAIXO
33619781000156;MEDIO
33636253000296;MEDIO
33652564000168;MEDIO
33790565000179;ALTO
33790710000111;MEDIO
33791924000102;MEDIO
33797866000124;ALTO
33812360000147;MEDIO
33820319000112;MEDIO
33822476000167;MEDIO
33823678000123;MEDIO
33943277000107;MEDIO
33943737000105;MEDIO
34031220000102;ALTO
34064528000146;MEDIO
34082137000154;MEDIO
34120570000137;MEDIO
34163640000134;MEDIO
34189665000107;ALTO
34224759000170;MEDIO
34230775000175;INATIVO
34423093000189;MEDIO
34487474000121;MEDIO
34493597000175;ALTO
34557604000155;BAIXO
34590060000123;MEDIO
34611323000133;MEDIO
34619152000199;ALTO
34644648000112;MEDIO
34707001000192;BAIXO
34802590000198;ALTO
34840958000102;MEDIO
34851027000100;ALTO
34863877000128;MEDIO
34882334000158;MEDIO
34896985000105;INATIVO
34970567000102;ALTO
34986577000136;MEDIO
34993616000122;MEDIO
35003870000107;ALTO
35029664000168;BAIXO
35031167000102;ALTO
35085439000149;MEDIO
35094684000384;MEDIO
35123448000187;MEDIO
35124928000162;BAIXO
35158270000100;ALTO
35179315000122;ALTO
35222869000165;MEDIO
35243855000128;ALTO
35295094000158;MEDIO
35296451000100;MEDIO
35486845000113;MEDIO
35579285000141;MEDIO
35602257000106;ALTO
35632754000149;INATIVO
35661046000136;ALTO
35663114000104;MEDIO
35685706000119;MEDIO
35718737000129;INATIVO
35798531000156;MEDIO
35831737000130;MEDIO
35870728000159;MEDIO
35929357000133;BAIXO
35953811000191;ALTO
35968677000100;MEDIO
36000711000103;MUITO BAIXO
36028989000199;MEDIO
36066464000148;MEDIO
36072164000171;BAIXO
36099096000134;MEDIO
36167011000108;ALTO
36170274000176;MEDIO
36208118000157;MEDIO
36208143000130;MEDIO
36214280000188;MEDIO
36233979000195;BAIXO
36237692000133;ALTO
36256543000111;ALTO
36262476000148;BAIXO
36295866000114;MEDIO
36381500000168;MEDIO
36400531000119;ALTO
36442071000191;BAIXO
36564709000167;BAIXO
36567163000106;MEDIO
36653688000156;MEDIO
36655527000100;MEDIO
36706762000155;ALTO
36766422000381;MEDIO
36767928000143;ALTO
36777623000112;MEDIO
36815657000154;MEDIO
36861387000118;MEDIO
36893216000170;MEDIO
36896743000139;MEDIO
37005933000181;BAIXO
37006760000116;MEDIO
37038184000199;BAIXO
37043428000121;ALTO
37069385000153;MEDIO
37110090000183;MEDIO
37131723000130;ALTO
37144881000124;ALTO
37146481000158;MUITO BAIXO
37166320000126;ALTO
37167044000110;MEDIO
37210418000133;ALTO
37212512000121;ALTO
37226515000114;ALTO
37236076000120;MEDIO
37310472000150;MEDIO
37325154000163;MEDIO
37332265000105;ALTO
37332436000198;MEDIO
37381125000119;MEDIO
37383104000132;ALTO
37384140000110;ALTO
37409082000132;MEDIO
37464069000186;BAIXO
37510558000127;BAIXO
37559443000127;MEDIO
37570582000151;MEDIO
37614580000117;MEDIO
37634487000174;MEDIO
37679514000125;MEDIO
37696409000102;MEDIO
37755165000183;ALTO
37776646000175;ALTO
37819234000175;ALTO
37892685000138;ALTO
37908710000124;MEDIO
37919466000103;ALTO
37984369000196;ALTO
37998704000105;MEDIO
38013938000119;MEDIO
38015516000182;MEDIO
38063899000164;BAIXO
38085265000102;MEDIO
38101540000134;MEDIO
38102890000115;ALTO
38105584000132;ALTO
38131002000192;MEDIO
38173828000114;ALTO
38206212000100;MEDIO
38214487000188;MEDIO
38241894000184;ALTO
38335551000189;MEDIO
38348282000195;BAIXO
38379818000130;MEDIO
38422532000190;BAIXO
38488982000185;ALTO
38588792000130;BAIXO
39148198000190;ALTO
39150918000152;BAIXO
39256694000168;MEDIO
39291550000142;MEDIO
39330640000103;BAIXO
39365129000139;MEDIO
39370855000140;ALTO
39373823000106;ALTO
39373952000196;MEDIO
39388649000167;ALTO
39420758000114;ALTO
39447406000152;MEDIO
39471253000189;MEDIO
39477330000108;ALTO
39508513000143;MEDIO
39534436000104;BAIXO
39534675000156;MEDIO
39540330000105;MEDIO
39542221000127;BAIXO
39587367000199;MEDIO
39675845000112;ALTO
39694650000110;MEDIO
39716934000160;MEDIO
39730397000102;ALTO
39734408000122;MUITO BAIXO
39753495000165;MEDIO
39777192000182;MEDIO
39788918000182;MEDIO
39802318000121;BAIXO
39837648000152;MEDIO
39867989000170;MEDIO
39895488000106;MEDIO
39901028000135;MEDIO
39947732000129;MEDIO
40033613000140;MEDIO
40035300000120;MEDIO
40059338000133;ALTO
40059910000164;MEDIO
40068214000114;MEDIO
40111176000135;ALTO
40121534000190;MEDIO
40145863000171;MEDIO
40201092000192;ALTO
40203337000110;ALTO
40253539000177;MEDIO
40263945000110;ALTO
40312993011196;MEDIO
40325129000194;ALTO
40337136000106;MUITO BAIXO
40392315000146;BAIXO
40394356000171;ALTO
40396899000128;MEDIO
40401026000166;MEDIO
40418987000183;MEDIO
40485395000184;MEDIO
40498962000137;MEDIO
40509650000181;ALTO
40523917000195;ALTO
40557745000170;ALTO
40568372000133;ALTO
40602216000141;BAIXO
40603589000137;MEDIO
40630676000183;MEDIO
40641429000182;MEDIO
40650435000104;ALTO
40675202000158;ALTO
40679379000122;MEDIO
40754695000111;MEDIO
40836120000148;BAIXO
40837042000104;MEDIO
40910889000169;MEDIO
40967928000164;ALTO
40990634000153;ALTO
41000131000156;MEDIO
41054596000190;MEDIO
41061263000198;ALTO
41068895000183;MEDIO
41114536000115;MEDIO
41132117000106;ALTO
41208571000101;BAIXO
41214870000140;MEDIO
41248460000110;ALTO
41250574000103;MEDIO
41268760000161;MEDIO
41278636000187;MEDIO
41294705000146;MUITO BAIXO
41311439000112;ALTO
41340226000119;MEDIO
41350615000125;ALTO
41353223000110;ALTO
41385157000160;ALTO
41411881000110;BAIXO
41459457000146;BAIXO
41475505000190;MEDIO
41476691000181;MEDIO
41491567000195;ALTO
41502020000148;MEDIO
41503227000137;MEDIO
41510029000109;ALTO
41515404000103;ALTO
41526308000152;MEDIO
41543518000159;ALTO
41546097000110;MEDIO
41593934000161;MEDIO
41600820000100;BAIXO
41604086000149;MEDIO
41604938000106;BAIXO
41610750000162;ALTO
41655730000108;MEDIO
41666399000121;ALTO
41683520000123;MEDIO
41684587000182;MEDIO
41695562000184;MEDIO
41699681000105;ALTO
41705166000190;MEDIO
41723976000170;BAIXO
41736809000163;MEDIO
41755542000151;BAIXO
41758375000100;MEDIO
41763936000151;MEDIO
41797606000187;MEDIO
41817635000163;ALTO
41837842000180;MEDIO
41865223000107;MEDIO
41889666000120;MEDIO
42002864000192;ALTO
42067254000177;MEDIO
42068925000114;MEDIO
42081234000150;MEDIO
42089610000153;MEDIO
42118401000190;MEDIO
42126567000159;MEDIO
42166727000193;ALTO
42193871000119;MEDIO
42202007000136;ALTO
42202643000168;ALTO
42225843000136;MEDIO
42263337000131;MEDIO
42286333000179;ALTO
42287731000100;BAIXO
42307493000157;MEDIO
42361099000105;BAIXO
42363785000107;MEDIO
42386536000137;ALTO
42434824000110;MEDIO
42439225000199;BAIXO
42440736000120;ALTO
42468012000195;MEDIO
42515409000190;BAIXO
42517954000116;MEDIO
42529603000125;BAIXO
42533488000162;ALTO
42539957000312;BAIXO
42558166000178;MEDIO
42626560000104;MEDIO
42642840000106;ALTO
42652796000107;MEDIO
42689498000191;ALTO
42719098000181;MEDIO
42723745000129;BAIXO
42793626000142;MEDIO
42793905000106;ALTO
42800713000180;MEDIO
42909128000112;ALTO
42913654000156;ALTO
42938518000110;MEDIO
42955053000106;ALTO
42984783000135;MEDIO
42990816000150;MEDIO
43005264000140;MEDIO
43015634000120;MEDIO
43085995000143;MEDIO
43104800000165;ALTO
43108276000109;MEDIO
43137459000144;ALTO
43171427000165;MEDIO
43177485000104;ALTO
43183162000115;MEDIO
43289128000120;ALTO
43308110000128;MEDIO
43311313000173;ALTO
43373242000133;MEDIO
43375387000173;ALTO
43408944000105;MEDIO
43453142000117;MEDIO
43488990000161;MEDIO
43541896000129;MEDIO
43560112000100;MEDIO
43602522000176;MEDIO
43642332000182;MEDIO
43647624000108;ALTO
43720068000158;ALTO
43765840000158;MEDIO
43851308000153;ALTO
43866877000172;MEDIO
43891558000117;MEDIO
43900642000150;MEDIO
43933314000150;MEDIO
44001200000134;MEDIO
44038309000146;MEDIO
44046310000112;ALTO
44049680000103;MEDIO
44057019000140;MEDIO
44067511000104;ALTO
44071963000151;BAIXO
44079699000100;BAIXO
44125587000130;MEDIO
44132796000101;MEDIO
44149908000137;BAIXO
44171192000174;MEDIO
44179350000132;MEDIO
44208923000109;MEDIO
44222209000175;MEDIO
44231230000137;ALTO
44294323000100;ALTO
44333190000134;BAIXO
44394345000142;MEDIO
44406402000166;MEDIO
44440324000116;MEDIO
44460523000196;MEDIO
44493011000126;MEDIO
44501683000136;MEDIO
44539981000115;BAIXO
44555465000184;MEDIO
44645501000109;ALTO
44649812006926;MEDIO
44652861000120;ALTO
44674165000114;MEDIO
44708755000110;ALTO
44711461000148;ALTO
44712931000198;MEDIO
44750910000167;BAIXO
44762218000159;BAIXO
44763500000150;MEDIO
44765290000130;BAIXO
44768960000171;BAIXO
44788195000151;MEDIO
44802706000142;MEDIO
44811929000176;MEDIO
44817520000167;ALTO
44840656000198;ALTO
44860279000159;MEDIO
44861495000119;BAIXO
44889684000108;MEDIO
44925226000179;MEDIO
44986621000161;ALTO
45001715000105;ALTO
45019206000100;MEDIO
45050263000143;MEDIO
45055957000173;MEDIO
45070981000181;MEDIO
45087571000143;MEDIO
45095158000120;MEDIO
45099592000189;MEDIO
45110098000178;ALTO
45193810000654;MEDIO
45206503000156;ALTO
45268057000104;MEDIO
45285042000154;BAIXO
45285976000196;MEDIO
45288113000172;MEDIO
45337369000122;ALTO
45346421000107;MEDIO
45356781000190;MUITO BAIXO
45396658000100;MEDIO
45421432000104;MEDIO
45471894000136;BAIXO
45504902000101;MEDIO
45505198000101;MEDIO
45523360000106;ALTO
45551714000126;BAIXO
45559535000135;MEDIO
45563825000152;ALTO
45582000000185;ALTO
45716860000164;""
45733153000186;""
45775981000187;""
