cnpj;empresa_porte
08266655000118;MEI
08429407000140;PEQUENA
08431222000332;PEQUENA
08456148000147;PEQUENA
08477582000103;MICRO
08576171000175;PEQUENA
08579183000153;MICRO
08602719000104;MEI
08726827000199;MICRO
08801621000186;GRANDE
08809610000142;PEQUENA
09192668000152;PEQUENA
09239636000165;PEQUENA
09348706000113;MEDIA
09400097000102;MICRO
09429208000103;MICRO
09435313000147;MICRO
09446276000172;MICRO
09481638000166;PEQUENA
09495916000134;MICRO
09558173000102;MICRO
09588728000150;MICRO
09614172000120;MICRO
09638173000295;PEQUENA
10189948000190;PEQUENA
10215988000160;GRANDE
10220625000112;MEDIA
10267859000115;MEI
10425931000195;MICRO
10456148000199;PEQUENA
10485089000187;MICRO
10488892000175;MEI
10632439000190;MEI
10667914000245;MICRO
10707683000175;MICRO
10766750000203;MICRO
10768652000124;MICRO
10830108000165;MEDIA
10958179000148;MICRO
10977616000170;MICRO
10987568000100;MEDIA
11015259000122;MICRO
11077451000224;MICRO
11085279000170;MICRO
11111206000105;MICRO
11123048000103;MICRO
11150553000147;PEQUENA
11184851000158;MICRO
11213381000103;MEI
11291240000109;MICRO
11352495000134;MEI
11370893000183;PEQUENA
11429988000206;MEDIA
11565995000154;GRANDE
11656853000100;MICRO
11732340000123;MEI
11746337000169;MICRO
11868773000100;MICRO
11869546000108;MEI
11908632000174;MEI
11921815000120;MEI
11932059000134;MICRO
11957163000183;MEI
12037705000162;PEQUENA
12130451000122;MICRO
12159108000100;MICRO
12181987000177;GRANDE
12188609000115;MICRO
12195985000137;MICRO
12338253000159;MEI
12423432000194;PEQUENA
12585465000130;PEQUENA
12687375000150;MEI
12882714000150;MEI
13029089000160;MEI
13037069000131;MICRO
13045360000232;MICRO
13115379000127;MEI
13142597000665;MICRO
13270520000166;GRANDE
13425810000131;MEI
13459334000170;PEQUENA
13548607000403;MICRO
13574594000196;GRANDE
13581832000190;MEDIA
13593069000118;PEQUENA
13610690000142;MICRO
13785195014477;GRANDE
14005735000112;MEI
14049536000106;MICRO
14139672000197;MICRO
14142482000129;MICRO
14205010000178;MEDIA
14347073000169;MICRO
14392514000144;MEDIA
14480878000267;MICRO
14618024000113;MEI
14626289000163;MEI
14751991000159;MEI
14834414000120;PEQUENA
14853127000168;MEI
14874778000134;MEI
14984263000197;PEQUENA
15032369000153;PEQUENA
15055200000119;MICRO
15070029000117;MEI
15124807000103;MEI
15139629000194;GRANDE
15240954000149;MICRO
15282201000104;MEI
15285442000107;MEI
15510538000113;PEQUENA
15560645000156;MEI
15757872000176;MICRO
15912149000114;MEI
15988662000199;MEI
16404287000155;GRANDE
16443421000127;MEI
16554109000100;MEI
16572065000141;MEI
16678991000104;PEQUENA
16701213000180;MICRO
16823350000198;MEDIA
16837744000103;MEI
16877715000167;PEQUENA
17072625000161;PEQUENA
17131997000111;GRANDE
17167396000169;GRANDE
17235242000167;MICRO
17349212000181;MICRO
17397404000163;MEI
17418827000112;MEI
17435521000174;MEI
17439201000192;PEQUENA
17595990000150;MEI
17602941000106;GRANDE
17611751000147;MICRO
17659998000133;MEI
17844767000108;MEI
17907021000198;MEDIA
17942213000135;PEQUENA
17978035000100;MEI
18047566000134;MEI
18157355000154;MICRO
18219325000125;MEI
18243297000181;MICRO
18269838000140;MEDIA
18283866000112;MICRO
18401625000120;MEI
18553051000106;PEQUENA
18625676000136;MEI
18654072000118;MEI
18733985000120;MICRO
18786402000129;PEQUENA
18836765000121;MEI
18918655000109;MEI
18988146000152;MICRO
19036008000136;MICRO
19158102000168;MICRO
19166077000164;MEI
19292066000120;MEDIA
19336214000242;MICRO
19344971000187;PEQUENA
19378769001067;GRANDE
19428661000140;MEI
19463500000198;MICRO
19468441000140;MEI
19536539000198;MICRO
19553550000166;MICRO
19589768000170;PEQUENA
19633562000109;MEI
19690505000153;PEQUENA
19712376000157;PEQUENA
19729402000150;MICRO
19775599000163;MEI
19817559000137;MEI
19833346000107;MEI
19850747000167;MEI
19870346000250;PEQUENA
19871294000155;MEI
19875015000121;MEI
19946339000103;PEQUENA
20022751000116;MEI
20254105000184;MEI
20377563000100;MEI
20417206000129;MEI
20429916000179;MEDIA
20624507000123;MEI
20639955000109;MEI
20641093000140;MICRO
20970970000127;MICRO
21081040000185;MEI
21139550000166;PEQUENA
21237628001580;MEDIA
21240146000184;GRANDE
21253347000116;MEI
21255567000189;GRANDE
21272677000159;MEI
21369558000119;MICRO
21458581000180;MEI
21508249000182;MEI
21612281000103;MICRO
21770537000100;MEI
21816493000102;MICRO
21926484000174;MEI
21934628000134;MICRO
21935680000105;MICRO
21937929000111;MEI
21951672000152;MICRO
22024137000208;MICRO
22079535000132;MEI
22224031000169;MICRO
22350947000165;MICRO
22388412000183;MEI
22393496000143;MEDIA
22407336000106;MICRO
22539558000182;MICRO
22566832000102;MEI
22624992000160;MEI
22775588000198;PEQUENA
22863637000144;MICRO
22898465000144;MEI
22965391000111;MEI
23008920000151;MEI
23107305000100;MEI
23173384000140;PEQUENA
23214994000144;MICRO
23254621000105;MICRO
23307807000177;MEI
23360042000139;MEI
23381295000199;MICRO
23423533000181;MEI
23463131000100;MICRO
23541848000123;MEI
23711604000141;MICRO
23730904000178;MEI
23773597000102;MEI
23844095000125;PEQUENA
23938069000166;MICRO
24116668000167;MEI
24127190000170;PEQUENA
24129183000108;PEQUENA
24138157000146;MICRO
24202432000143;MEI
24246626000140;MEI
24256640000125;MEI
24264445000147;MICRO
24373477000180;MEI
24394944000159;MEI
24458355000197;MICRO
24517678000104;MICRO
24536145000170;MEI
24548797000124;MEI
24641027000121;MEI
24641702000112;MEI
24682587000124;MICRO
24689904000134;MEI
24710978000105;MEI
24814502000114;MICRO
24837744000123;PEQUENA
24881372000132;MEI
24925665000174;MICRO
25014492000103;MICRO
25025352000122;MEI
25098461000170;MEI
25283736000145;MEI
25451219000138;PEQUENA
25460605000196;MEI
25989917000191;MEI
25995981000185;MEI
26155466000150;MICRO
26168800000100;MICRO
26211567000109;PEQUENA
26214420000164;MEI
26245273000190;MEI
26502725000171;PEQUENA
26664411000175;MEI
26715690000159;MICRO
26720575000172;MICRO
26738232000135;MEI
26807753000105;MEI
26828927000108;MEI
26910254000130;PEQUENA
26924857000191;MEI
26924911000107;MICRO
26959500000149;MEI
26970185000150;MEI
26988001000180;MEI
26988063000191;PEQUENA
26993128000197;MEI
26998227000161;MEI
27010473000126;MEI
27032702000103;MICRO
27099398000111;MEI
27175602000136;MEI
27214843000147;MEI
27221702000151;MICRO
27232493000141;MEI
27241518000173;MEI
27251463000182;MEI
27262394000102;MEI
27336640000123;PEQUENA
27388256000174;MEI
27404521000160;MEI
27504579000186;MEI
27516342000115;MEI
27521548000133;MICRO
27524759000120;MEI
27656651000190;MEI
27670896000172;MEI
27734443000162;MEI
27752906000208;MICRO
27850842000199;MICRO
27932743000156;MICRO
27942528000136;MEI
27947739000161;MEI
28028116000158;MEDIA
28097885000108;PEQUENA
28228430000184;MEI
28271969000116;MICRO
28290974000176;PEQUENA
28298589000175;MICRO
28466705000118;MEI
28471715000141;PEQUENA
28535733000140;MEI
28583501000167;MEI
28624270000192;MEI
28655210000137;MEI
28715412000127;MEI
28735068000138;MEI
28831939000117;MEI
28864277000181;MEI
28906517000163;MEI
28930721000110;MEI
28971213000180;MICRO
28987381000163;MICRO
28991387000104;MEI
29001999000175;MICRO
29044162000103;MEI
29134799000190;MEI
29166485000170;MEDIA
29201281000122;MEI
29230878000103;PEQUENA
29410847000126;MEI
29426682000180;PEQUENA
29501793000104;MEI
29515370000143;MICRO
29569888000160;MEI
29744778990740;MEDIA
29780061000109;GRANDE
29854744000155;MICRO
29950060000157;GRANDE
29953799000112;MEI
29971622000149;MICRO
29978814000187;GRANDE
29984044000185;PEQUENA
30048482000110;MICRO
30161316000126;MEI
30184108000223;PEQUENA
30247881000100;MEI
30300554000175;MEI
30390130000149;MEI
30406484000134;MEI
30487769000147;MICRO
30572151000185;MEI
30649028000115;MEI
30706443000163;PEQUENA
30716213000185;MICRO
30726883000182;MICRO
30759312000144;MEI
30782812000105;MEI
30785807000148;MICRO
30871510000103;MICRO
30905390000100;MICRO
30930703000180;MEI
30931709000171;MEI
30967492000150;MEDIA
31000072000162;PEQUENA
31010975000124;PEQUENA
31018672000158;MEI
31076865000165;MEI
31096032000166;PEQUENA
31136372000173;MEI
31170744000188;PEQUENA
31184034000107;MEI
31198951000140;MEI
31250652000108;MEI
31311029000118;MEI
31375427000106;MICRO
31481390000192;MEI
31540154000108;MEI
31547206000160;MEI
31556283000186;PEQUENA
31566967000169;MICRO
31698759000466;GRANDE
31759283000183;MEI
31773723000157;MICRO
31822966000138;MEI
31831354000101;MICRO
31948275000185;MEI
31960961000171;MEI
32006372000111;MICRO
32064186000139;MEI
32172703000193;MEI
32196637000191;MICRO
32227171000144;MICRO
32240861000133;MEI
32256726000186;PEQUENA
32389928000104;MEI
32390086000100;MEI
32426123000185;MEI
32501514000117;MEI
32502216000141;MEI
32568367000100;MEI
32585992000152;MEI
32612184000137;MEI
32634961000144;MEI
32658141000192;MEI
32673720000104;MEI
32793509000125;MEI
32794634000150;MEI
32809145000124;MICRO
32841406000193;MEI
32856241000123;MEDIA
32875298000170;MEI
32890515000109;MEI
32930076000102;MEI
32947104000102;MICRO
32956271000101;MEI
33074596000123;PEQUENA
33079964000126;MEI
33085555000132;MEI
33106368000198;MEI
33137867000142;MEI
33168306000100;MEI
33256439000139;GRANDE
33296020000100;MEI
33333716000240;MEDIA
33345840000145;MEI
33347552000120;MEI
33394256000180;MEI
33457476000105;MEI
33463632000140;MEI
33493951000107;MEI
33514082000141;MEI
33528091000191;MEI
33572831000197;MEI
33611500000119;GRANDE
33667793000156;MICRO
33689098000195;MEI
33704953000190;MEI
33720407000142;MEI
33752265000103;MEI
33785687000177;MEI
33806691000174;MEI
33814090000103;MEI
33851319000180;MICRO
33864918000138;MEI
33911663000117;MEI
33919803000101;MEI
33944401000159;MEI
33958695000178;GRANDE
33977087000100;MEI
33977593000108;MICRO
34005048000104;MEI
34011527000133;MEI
34014729000139;MEI
34020749000112;MICRO
34025259000109;MEI
34039769000135;MEI
34055101000181;MEI
34100438000163;PEQUENA
34113613000157;MEI
34169557000172;GRANDE
34212875000179;MEI
34242228000100;MEI
34294208000182;MEI
34335072000101;MEI
34357652000108;MEI
34392210000194;MICRO
34427761000146;MICRO
34462652000160;MEI
34544616000145;MEI
34545908000100;MEI
34562247000113;MEI
34691630000171;MEI
34797945000106;MEI
34825503000118;MICRO
34830147000120;MEI
34839079000160;MICRO
34860534000100;MICRO
34889745000175;MEI
34952073000103;MEI
34973071000192;MICRO
34993346000150;MICRO
35036859000135;MEI
35042077000109;MICRO
35099972000160;MEI
35104341000191;MEI
35173864000190;MICRO
35199329000108;MEI
35213381000171;MEI
35242018000184;MEI
35250164000151;MEI
35304896000187;MEI
35334323000104;MEI
35386045000120;PEQUENA
35505249000133;MEI
35531175000100;MEI
35531454000173;MICRO
35539812000194;MEI
35555383000149;MEI
35599704000107;MEI
35631663000199;MICRO
35634843000124;MEI
35648687000150;PEQUENA
35727082000155;MEI
35744948000136;MEI
35749223000130;MEI
35789074000133;MEI
35797061000106;MEI
35821268000179;MEI
35822894000180;MEI
35833811000158;MEI
35868631000101;MEI
35869613000144;MEI
35873338000132;MEI
35883626000178;MEI
35950289000194;MEI
35967533000121;MEI
35973899000103;MEI
35993068000101;MEI
35997704000165;MEI
36000991000150;MEI
36018342000186;MEI
36048587000156;MEI
36064656000115;PEQUENA
36065198000139;MEI
36078319000187;MICRO
36083974000123;MEI
36084641000119;MEI
36122555000153;MEI
36125368000123;MEI
36127982000124;MEI
36143670000104;MEI
36187993000108;MEI
36209388000182;MICRO
36211300000167;MEI
36241930000184;MICRO
36287485000193;MEI
36306776000181;MEI
36401121000192;MEI
36424122000152;MEI
36457269000149;MEI
36479271000119;MEI
36506682000156;MEI
36511184000100;MEI
36514746000160;MEI
36538695000107;MEI
36540411000117;MEI
36545526000102;MEI
36600444000105;MEI
36604302000116;GRANDE
36634191000190;MICRO
36650898000190;MEI
36656310000106;MICRO
36665193000147;MEI
36672263000194;MEI
36676933000140;MEI
36689490000122;MEI
36745116000105;MEI
36821351000100;MICRO
36823957000185;MEI
36839498000128;MEI
36840541000175;MEI
36849635000105;MICRO
36872220000152;MEI
36902867000180;MEI
36942961000162;MICRO
36992342000182;MEI
37019774000174;MEI
37041719000180;MEI
37053042000109;MICRO
37071209000156;MEI
37094734000197;PEQUENA
37136380000104;MEI
37168673000165;MEI
37191917000120;MEI
37246958000177;MICRO
37266320000106;MEI
37280110000164;MEI
37303368000139;MEI
37324161000140;MEI
37326032000191;MEI
37400478000119;MEI
37402893000101;MEI
37414045000112;MEI
37430226000132;MEI
37434385000105;MEI
37441753000142;MEI
37532184000221;PEQUENA
37604243000149;PEQUENA
37608423000107;PEQUENA
37609091000177;PEQUENA
37719774000187;MEI
37729748000130;MEI
37739157000143;MEI
37838698000129;MEI
37918715000138;MEI
37961420000144;MEI
37965999000113;MEI
37992012000150;MEI
37998581000102;PEQUENA
38004534000169;MEI
38050784000135;MEI
38120729000174;MICRO
38121184000110;MEI
38157191000172;MEI
38181513000119;MICRO
38257707000150;MEI
38330455000148;MEI
38365610000161;MEI
38448118000150;MEI
38462995000185;PEQUENA
38481752000194;MEI
38542745000155;MICRO
38710581000128;MEI
38824283000169;MEDIA
39147295000169;MEI
39149856000169;MEI
39295756000140;MEI
39323426000111;MEI
39357834000194;MEI
39418409000168;MEI
39418681000148;MICRO
39423246000101;MEI
39426479000168;MEI
39437729000165;GRANDE
39452987000110;MEI
39478733000171;MICRO
39521618000132;MEI
39541939000107;MICRO
39578213000130;MEI
39579069000157;MEI
39612522000180;MEI
39637664000100;MEI
39643063000100;MICRO
39725162000122;MEI
39768257000123;MEI
39781308000157;MEI
39823438000105;MEI
39848929000100;MEI
39857009000159;MEI
39915119000120;MEI
39923577000100;MEI
39978264000150;MEI
40019940000570;MEDIA
40078018000120;MICRO
40099719000146;MEI
40122774000100;MICRO
40126300000136;MICRO
40128240000190;MEI
40139228000181;MEI
40314236000117;MICRO
40394241000187;MEI
40421501000166;MEI
40432544015764;GRANDE
40439139000150;MEI
40444370000132;MEI
40446179000120;MEI
40450491000197;MEI
40469206000180;PEQUENA
40483998000147;MEI
40499224000104;MEI
40521612000144;MICRO
40523589000127;MEI
40533268000103;MEI
40544026000115;MEI
40707147000130;MEI
40729217000151;MEI
40733621000107;MEI
40742894000100;MEI
40745924000131;MEI
40798986000101;MEI
40815203000150;MICRO
40914371000101;MEI
40917071000178;MEI
40935492000121;MICRO
40986020000106;MEI
40997115000117;MEI
41013729000180;MEI
41015400000158;MEDIA
41055918000115;MEI
41074934000155;MEI
41090181000171;MEI
41090256000114;MICRO
41100406000123;MEI
41112809000192;MEI
41131880000112;PEQUENA
41156101000133;MEI
41163138000199;PEQUENA
41170453000143;MEI
41174644000183;MEI
41187666000188;MEI
41205367000129;MEI
41230168000170;MEI
41261995000121;MEI
41278687000109;MEI
41280321000174;MEI
41327980000119;MICRO
41401451000118;MEI
41412904000101;MEI
41414503000190;MEI
41448896000153;MEI
41464898000136;MEI
41502705000194;MICRO
41505638000161;MEI
41577740000172;MEI
41627503000179;MEI
41665015000156;MEI
41676684000123;MEI
41715219000154;MEI
41722502000103;MEI
41765564000100;MEI
41768165000195;MICRO
41792537000119;PEQUENA
41826072000170;MEI
41829791000144;MEI
41842589000152;MEI
41860327000110;MEI
41876492000160;MICRO
41881666000183;MICRO
41908498000172;MEI
41944917000121;MEI
41972469000170;MICRO
41989437000187;MEI
42076708000176;MICRO
42086947000107;MEI
42099528000100;MEI
42113582000162;MEI
42126088000132;MEI
42131551000134;MICRO
42152790000170;MEI
42171758000132;MEI
42199707000119;MICRO
42236896000152;MEI
42252191000129;MEI
42253036000127;MEI
42276371000140;MEI
42278291000124;GRANDE
42378545000186;MICRO
42436752000140;MEI
42448213000120;MEI
42478491000120;MEI
42553345000112;MEI
42614267000119;MICRO
42622408000145;MEI
42624444000148;PEQUENA
42633747000127;MEI
42657863000186;MICRO
42666215000196;PEQUENA
42674632000180;MEI
42749813000129;MEI
42770615000147;MEI
42805958000108;MICRO
42820885000115;MEI
42868931000156;PEQUENA
42894047000196;MEI
42908770000187;MEI
42986227000106;MEI
43011902000136;MICRO
43042255000120;MEI
43051592000183;MEI
43058463000117;MEI
43062929000158;MEI
43063045000118;MEI
43081461000149;MICRO
43088604000144;MEI
43130729000195;MEI
43169421000153;MEI
43190468000107;MICRO
43209815000198;MEI
43240976000144;MEDIA
43291034000195;MEI
43339826000192;MEI
43426686000190;MEI
43439610000107;MEI
43477676000183;MEI
43480630000113;MEI
43490121000171;MEI
43546697000103;MICRO
43572961000183;MEI
43596093000171;MEI
43605282000163;MEI
43691170000172;MEI
43702028000183;MEI
43749433000157;MEI
43773924000133;MICRO
43783452000108;MICRO
43801872000161;MEI
43802367000131;MICRO
43828291000113;PEQUENA
43835672000120;MEI
43854467000101;MICRO
43878916000151;MEI
43901344000184;MEI
43945631000196;MICRO
43983060000184;MICRO
44011324000109;MEI
44062106000195;MEI
44169177000191;MEI
44175975000126;MEI
44185476000110;MEI
44193915000136;MEI
44200464000117;MEI
44202642000149;MEI
44230277000186;MEI
44345520000101;MEI
44349384000128;MEI
44351536000127;MICRO
44378161000199;MEI
44386090000176;PEQUENA
44390389000102;MEI
44409588000107;MEI
44469600000179;MEI
44479769000100;MEI
44483501000141;MICRO
44515373000170;MICRO
44518708000104;MEI
44521331000142;MEI
44528493000102;MEI
44535134000182;MEI
44608621000128;MEI
44627548000131;MEI
44637337000180;MEI
44657326000161;MICRO
44680308000109;MICRO
44744067000106;MEI
44754502000183;MEI
44797125000160;MEI
44807187000105;MEI
44815680000177;MEI
44831070000167;MEI
44834622000190;MEI
44843726000161;MEI
44860041000123;MEI
44960253000182;MICRO
44977716000119;MICRO
45037927000134;MEI
45064298000131;MEI
45066786000188;MEI
45068334000135;MEI
45082425000125;MEI
45099018000120;MEI
45107503000107;MEI
45110548000122;MEI
45129595000118;MEI
45131202000100;MEI
45142509000107;MEI
45161412000141;MEI
45166668000141;PEQUENA
45205175000173;MEI
45211403000118;MICRO
45254065000100;MEI
45254665000160;MEI
45260352000114;MEI
45285718000100;MEI
45287959000198;MEI
45290440000169;MEI
45297731000189;MEI
45326647000146;MEI
45339369000161;MEI
45411959000158;MEI
45425953000130;MEI
45487531000199;MEI
45495063000102;MEI
45501752000174;PEQUENA
45503171000171;MEI
45532933000168;MEI
45535214000109;MEI
45536512000105;MEI
45546038000100;MEI
45573770000161;MEI
45580056000109;MICRO
45585322000188;MEI
45591194000185;MEI
45639890000114;MICRO
45651625000151;MICRO
45679022000168;MEI
45750142000104;MICRO
45781786000160;MEI
45798031000178;MEI
45808418000168;MICRO
45809319000109;MEI
45819827000160;MEI
45834882000129;MEI
45852018000150;MEI
45886597000151;MEI
45891227000102;MEI
45898507000142;MEI
45901093000163;MEI
45904001000107;MEI
45916603000176;MEI
45944724000121;MEI
45962085000127;MEI
45964678000122;MEI
46020605000145;MEI
46043671000130;MEI
46075017000109;MEI
46099670000108;PEQUENA
46108977000128;MEI
46118914000152;MEI
46170093000101;MEI
46232967000108;MEI
46253033000144;MEI
46265518000158;PEQUENA
46298435000165;MEI
46316132000128;MEI
46321746000106;MICRO
46327831000173;PEQUENA
46354922000106;MEI
46371276000187;MICRO
46374966000190;PEQUENA
46377138000105;MEI
46401591000100;MEI
46441996000171;MEI
46459246000127;MICRO
46471443000161;GRANDE
46499706000140;MEI
46501049000129;MEI
46506855000190;MEI
46579700000183;MEI
46606540000114;MEI
46607654000189;MEI
46671347000167;MEI
46682568000130;MEI
46683270000145;MEI
46706695000122;MEI
46735523000187;MEI
46741142000100;MICRO
46746949000136;MEI
46753225000110;MEI
46796376000155;MICRO
46805884000152;PEQUENA
